MCGRATH	34,871	882	2.53%	3,214	1,006
GOTAY	991	881	88.90%	3,215	25,064
LUCENA	1,321	879	66.54%	3,216	20,183
CONRAD	40,707	879	2.16%	3,217	848
BUCK	42,639	878	2.06%	3,218	812
YERENA	909	878	96.59%	3,219	26,772
SANCHEZLOPEZ	898	878	97.77%	3,220	27,002
MORON	1,026	877	85.48%	3,221	24,404
FERRERAS	1,110	877	79.01%	3,222	23,019
CABANILLAS	980	876	89.39%	3,223	25,272
DIONICIO	951	876	92.11%	3,224	25,865
SALDARRIAGA	937	875	93.38%	3,225	26,126
CRUZGARCIA	889	874	98.31%	3,226	27,204
DUFFY	38,835	874	2.25%	3,227	892
BURCH	36,269	874	2.41%	3,228	958
KEY	33,501	874	2.61%	3,229	1,037
POTTS	38,277	873	2.28%	3,230	902
TEJERA	965	873	90.47%	3,231	25,572
RIVEROS	946	872	92.18%	3,232	25,954
ABOYTES	921	872	94.68%	3,233	26,492
CRUZMARTINEZ	888	872	98.20%	3,234	27,228
MANSO	1,219	872	71.53%	3,235	21,439
DUNLAP	39,063	871	2.23%	3,236	890
ROLLINS	35,132	871	2.48%	3,237	992
ROWLAND	35,121	871	2.48%	3,238	993
WHITNEY	35,118	871	2.48%	3,239	994
PENN	19,409	871	4.49%	3,240	1,849
ALCOSER	976	871	89.24%	3,241	25,356
AGRAMONTE	975	871	89.33%	3,242	25,381
GAVIDIA	951	870	91.48%	3,243	25,865
OLIVENCIA	945	870	92.06%	3,244	25,975
MULLEN	37,502	870	2.32%	3,245	928
POOL	13,505	870	6.44%	3,246	2,669
CASTRILLO	1,022	869	85.03%	3,247	24,483
BELLOSO	910	869	95.49%	3,248	26,747
TIENDA	965	868	89.95%	3,249	25,572
WOODWARD	36,764	868	2.36%	3,250	944
SANFORD	36,312	868	2.39%	3,251	957
PENARANDA	1,181	867	73.41%	3,252	21,972
SILVEIRA	6,267	867	13.83%	3,253	5,545
RIQUELME	951	867	91.17%	3,254	25,865
ANDRADES	973	866	89.00%	3,255	25,430
HOOPER	34,247	866	2.53%	3,256	1,020
HOLMAN	32,788	866	2.64%	3,257	1,069
MCMILLAN	40,237	865	2.15%	3,258	860
CAJIGAS	1,031	865	83.90%	3,259	24,325
PEREIDA	936	865	92.41%	3,260	26,143
FORTUNA	3,606	865	23.99%	3,261	9,064
JUNCO	1,094	864	78.98%	3,262	23,283
HERMIDA	1,019	864	84.79%	3,263	24,531
MONCIVAIS	925	861	93.08%	3,264	26,391
CEBREROS	885	861	97.29%	3,265	27,303
MORSE	41,774	861	2.06%	3,266	824
GOOD	35,446	861	2.43%	3,267	981
CAPISTRAN	1,091	861	78.92%	3,268	23,333
NOBOA	944	860	91.10%	3,269	25,989
JALOMO	923	860	93.17%	3,270	26,451
URIZAR	910	860	94.51%	3,271	26,747
OREJEL	888	860	96.85%	3,272	27,228
DEGANTE	868	860	99.08%	3,273	27,707
RUSH	39,802	860	2.16%	3,274	869
MORGA	1,231	859	69.78%	3,275	21,288
SERPA	2,547	859	33.73%	3,276	12,221
TACURI	885	859	97.06%	3,277	27,303
BOOKER	36,840	858	2.33%	3,278	941
NOGALES	947	857	90.50%	3,279	25,935
SANTINI	3,680	857	23.29%	3,280	8,896
HERRING	38,733	856	2.21%	3,281	894
CLEMENTS	38,044	856	2.25%	3,282	908
EWING	33,314	856	2.57%	3,283	1,049
DELPINO	1,131	856	75.69%	3,284	22,673
TORRALBA	1,332	855	64.19%	3,285	20,065
BAENA	958	855	89.25%	3,286	25,725
RAMALES	918	855	93.14%	3,287	26,549
URIOSTE	1,023	854	83.48%	3,288	24,466
MACEDA	1,124	853	75.89%	3,289	22,791
LAMBOY	1,022	852	83.37%	3,290	24,483
FREYRE	997	852	85.46%	3,291	24,934
MONTERROZA	897	852	94.98%	3,292	27,021
IPINA	877	852	97.15%	3,293	27,481
CHUN	13,141	852	6.48%	3,294	2,740
ALMEDA	1,528	852	55.76%	3,295	18,208
DORSEY	43,631	851	1.95%	3,296	793
STANTON	35,997	850	2.36%	3,297	968
BYRNE	29,503	850	2.88%	3,298	1,198
SOLIVAN	977	850	87.00%	3,299	25,332
GARATE	968	850	87.81%	3,300	25,518
REBOLLO	931	850	91.30%	3,301	26,243
BLANCARTE	921	849	92.18%	3,302	26,492
CASE	39,319	849	2.16%	3,303	885
VILLAVERDE	1,195	849	71.05%	3,304	21,759
HALEY	37,858	848	2.24%	3,305	917
HENDRIX	35,194	848	2.41%	3,306	991
GAMBLE	34,005	847	2.49%	3,307	1,024
MEADOWS	44,500	846	1.90%	3,308	773
MCKENNA	27,293	846	3.10%	3,309	1,284
JASO	1,066	846	79.36%	3,310	23,737
NAVEDO	900	845	93.89%	3,311	26,949
GERMOSEN	865	845	97.69%	3,312	27,783
LIND	14,990	845	5.64%	3,313	2,416
ALERS	1,147	845	73.67%	3,314	22,436
BARCENA	1,105	845	76.47%	3,315	23,100
CONSTANCIO	957	844	88.19%	3,316	25,751
SERRATA	903	844	93.47%	3,317	26,887
DONOSO	963	843	87.54%	3,318	25,620
ESCAJEDA	909	843	92.74%	3,319	26,772
POVEDA	901	843	93.56%	3,320	26,932
BRIBIESCA	886	843	95.15%	3,321	27,277
MAGALLAN	884	843	95.36%	3,322	27,331
VAZQUES	872	843	96.67%	3,323	27,604
HAYDEN	37,451	843	2.25%	3,324	930
KATZ	31,780	842	2.65%	3,325	1,101
NATERA	910	842	92.53%	3,326	26,747
RUFINO	1,267	842	66.46%	3,327	20,829
TEXIDOR	989	841	85.04%	3,328	25,102
CHIN	27,487	841	3.06%	3,329	1,279
HOUSE	41,000	840	2.05%	3,330	844
TRAVIS	34,985	840	2.40%	3,331	998
MAIRENA	891	840	94.28%	3,332	27,164
MACARENO	873	840	96.22%	3,333	27,581
CAMPUSANO	867	840	96.89%	3,334	27,732
WINTER	31,310	839	2.68%	3,335	1,119
BIAS	6,518	838	12.86%	3,336	5,339
BLACKBURN	39,097	837	2.14%	3,337	889
PETTY	34,882	837	2.40%	3,338	1,005
GORMAN	31,788	836	2.63%	3,339	1,100
FARIA	6,257	836	13.36%	3,340	5,557
PECH	1,877	836	44.54%	3,341	15,579
MCCONNELL	39,754	835	2.10%	3,342	872
BIBIANO	875	835	95.43%	3,343	27,534
GUEBARA	876	834	95.21%	3,344	27,514
OSBORN	32,439	834	2.57%	3,345	1,078
KAPLAN	29,582	834	2.82%	3,346	1,196
PORTAL	1,100	834	75.82%	3,347	23,185
POLLARD	35,749	833	2.33%	3,348	974
BAIRD	34,721	833	2.40%	3,349	1,010
LE	110,967	832	0.75%	3,350	277
SWEET	30,051	832	2.77%	3,351	1,169
CASAUS	1,042	832	79.85%	3,352	24,137
VERDEJO	949	832	87.67%	3,353	25,902
CHAVERO	859	832	96.86%	3,354	27,918
CAHUE	871	831	95.41%	3,355	27,625
FAULKNER	36,466	831	2.28%	3,356	952
CAMPAS	1,209	831	68.73%	3,357	21,583
MCCABE	30,401	830	2.73%	3,358	1,154
LAREDO	975	830	85.13%	3,359	25,381
VILLESCAS	921	830	90.12%	3,360	26,492
ALIAGA	926	829	89.52%	3,361	26,362
ARDILA	912	829	90.90%	3,362	26,695
CARRETERO	909	829	91.20%	3,363	26,772
MCNEIL	34,368	828	2.41%	3,364	1,018
HILTON	28,918	827	2.86%	3,365	1,223
BEDOY	874	827	94.62%	3,366	27,556
MARENTES	871	826	94.83%	3,367	27,625
DODSON	37,566	826	2.20%	3,368	927
SPRINGER	31,643	826	2.61%	3,369	1,107
PORTO	3,526	826	23.43%	3,370	9,234
SALDIERNA	851	825	96.94%	3,371	28,131
SICAIROS	844	825	97.75%	3,372	28,311
LAKE	32,104	825	2.57%	3,373	1,091
SLATER	32,584	824	2.53%	3,374	1,075
BENDER	39,551	823	2.08%	3,375	881
LANDRY	39,391	823	2.09%	3,376	884
RICHMOND	37,053	823	2.22%	3,377	934
EMERSON	30,702	823	2.68%	3,378	1,145
CASIQUE	849	823	96.94%	3,379	28,176
URDIALES	943	822	87.17%	3,380	26,008
LIZ	926	822	88.77%	3,381	26,362
BATTLE	26,432	822	3.11%	3,382	1,332
HAHN	40,250	821	2.04%	3,383	859
HAAS	34,918	821	2.35%	3,384	1,001
RIGGS	34,506	821	2.38%	3,385	1,011
COOKE	33,223	821	2.47%	3,386	1,056
GRAU	5,365	821	15.30%	3,387	6,353
TORRICO	991	821	82.85%	3,388	25,064
SERVELLON	849	820	96.58%	3,389	28,176
AYERS	39,623	820	2.07%	3,390	875
LUTZ	32,050	820	2.56%	3,391	1,092
ABRAMS	25,534	820	3.21%	3,392	1,387
RIVIERA	1,277	820	64.21%	3,393	20,709
RICHTER	29,880	819	2.74%	3,394	1,178
MORANO	3,910	819	20.95%	3,395	8,449
SAGRERO	827	818	98.91%	3,396	28,777
BOSQUE	1,181	817	69.18%	3,397	21,972
DESANTOS	1,066	817	76.64%	3,398	23,737
BAQUERO	909	817	89.88%	3,399	26,772
NIEBLA	853	817	95.78%	3,400	28,065
DUTAN	851	817	96.00%	3,401	28,131
GOULD	38,924	817	2.10%	3,402	891
CONNOR	29,346	816	2.78%	3,403	1,207
CAJAMARCA	831	816	98.19%	3,404	28,679
ZALDANA	849	816	96.11%	3,405	28,176
GUADIANA	848	816	96.23%	3,406	28,215
MAYOR	2,450	816	33.31%	3,407	12,636
MCDERMOTT	30,528	815	2.67%	3,408	1,151
HERRERO	1,093	815	74.57%	3,409	23,300
CALVARIO	948	815	85.97%	3,410	25,924
BORBOA	918	815	88.78%	3,411	26,549
FIGUEREO	855	815	95.32%	3,412	28,023
SERANO	1,040	814	78.27%	3,413	24,174
CLAVEL	999	814	81.48%	3,414	24,890
OLAN	1,099	814	74.07%	3,415	23,205
LOMBERA	828	814	98.31%	3,416	28,746
BRAY	34,906	813	2.33%	3,417	1,003
PUMA	2,386	813	34.07%	3,418	12,889
CABEZA	924	813	87.99%	3,419	26,422
NOGUEZ	863	813	94.21%	3,420	27,818
BALANDRAN	868	812	93.55%	3,421	27,707
ZULETA	866	812	93.76%	3,422	27,756
FERRELL	33,418	812	2.43%	3,423	1,043
FLORENTINO	1,393	812	58.29%	3,424	19,398
RIJO	894	811	90.72%	3,425	27,081
IRIAS	877	811	92.47%	3,426	27,481
ARROYOS	861	811	94.19%	3,427	27,869
OLIVOS	849	811	95.52%	3,428	28,176
DORTA	960	809	84.27%	3,429	25,684
COLOCHO	834	809	97.00%	3,430	28,587
STARR	30,363	808	2.66%	3,431	1,158
LINDO	3,605	808	22.41%	3,432	9,066
AZEVEDO	6,014	807	13.42%	3,433	5,762
SALAZ	981	807	82.26%	3,434	25,255
CASASOLA	951	807	84.86%	3,435	25,865
BARRIENTEZ	943	807	85.58%	3,436	26,008
SIMONS	25,755	806	3.13%	3,437	1,371
WELSH	30,153	805	2.67%	3,438	1,166
COSTALES	1,698	805	47.41%	3,439	16,809
LOAYZA	893	805	90.15%	3,440	27,110
OLAYA	888	805	90.65%	3,441	27,228
IRIBE	830	805	96.99%	3,442	28,704
VIVES	987	804	81.46%	3,443	25,136
FINCH	30,769	803	2.61%	3,444	1,141
MILLA	1,195	803	67.20%	3,445	21,759
ALBAN	2,173	803	36.95%	3,446	13,893
PROCTOR	35,636	802	2.25%	3,447	977
CALZADILLA	866	802	92.61%	3,448	27,756
URQUIDI	934	801	85.76%	3,449	26,189
SANDATE	870	801	92.07%	3,450	27,646
BAIZA	939	800	85.20%	3,451	26,086
ORREGO	869	800	92.06%	3,452	27,678
MAYS	40,408	800	1.98%	3,453	854
PLANAS	1,319	800	60.65%	3,454	20,201
POBLANO	873	799	91.52%	3,455	27,581
GRILLO	6,355	799	12.57%	3,456	5,472
WALLER	36,805	799	2.17%	3,457	942
DIAL	10,997	799	7.27%	3,458	3,287
TLATELPA	806	799	99.13%	3,459	29,334
URQUIZO	833	798	95.80%	3,460	28,618
SINCHI	820	798	97.32%	3,461	28,967
PRATTS	963	798	82.87%	3,462	25,620
MORETA	870	798	91.72%	3,463	27,646
LINDSAY	33,255	798	2.40%	3,464	1,052
LOA	1,087	797	73.32%	3,465	23,397
NERIA	1,000	797	79.70%	3,466	24,874
ANDAZOLA	870	797	91.61%	3,467	27,646
OCONNELL	36,194	796	2.20%	3,468	961
CASH	29,476	796	2.70%	3,469	1,200
HODGSON	10,173	796	7.82%	3,470	3,511
BALLADARES	841	796	94.65%	3,471	28,380
ORDONES	812	796	98.03%	3,472	29,171
CAMPILLO	967	795	82.21%	3,473	25,535
CANTARERO	843	795	94.31%	3,474	28,333
MADDOX	36,250	794	2.19%	3,475	959
LUND	24,347	794	3.26%	3,476	1,465
NEWELL	32,909	793	2.41%	3,477	1,064
ESTUDILLO	905	793	87.62%	3,478	26,853
DEPENA	893	793	88.80%	3,479	27,110
VALCARCEL	950	792	83.37%	3,480	25,889
JUARBE	864	792	91.67%	3,481	27,804
VENTO	2,555	792	31.00%	3,482	12,192
BARRIO	969	791	81.63%	3,483	25,503
NOVAK	35,461	791	2.23%	3,484	980
COMAS	1,172	791	67.49%	3,485	22,095
CONSTANTE	916	790	86.24%	3,486	26,598
GOLDSTEIN	29,938	790	2.64%	3,487	1,173
PLAZOLA	827	789	95.41%	3,488	28,777
LANUZA	1,065	789	74.08%	3,489	23,750
BALTIERRA	911	789	86.61%	3,490	26,727
SALTO	871	789	90.59%	3,491	27,625
ENCALADA	853	788	92.38%	3,492	28,065
BOLTON	32,815	788	2.40%	3,493	1,068
DONNELLY	31,505	788	2.50%	3,494	1,114
CHANEY	33,201	787	2.37%	3,495	1,059
ARROYAVE	852	787	92.37%	3,496	28,100
FLEITES	851	787	92.48%	3,497	28,131
MANCINAS	825	787	95.39%	3,498	28,829
CARNEY	32,897	786	2.39%	3,499	1,066
ALARID	1,055	786	74.50%	3,500	23,920
FIALLO	883	785	88.90%	3,501	27,354
PESQUEIRA	880	785	89.20%	3,502	27,411
DUENES	850	785	92.35%	3,503	28,158
PESANTEZ	828	785	94.81%	3,504	28,746
DELAHOZ	835	784	93.89%	3,505	28,552
MILANES	1,001	784	78.32%	3,506	24,855
PADIN	892	784	87.89%	3,507	27,144
CORREDOR	860	784	91.16%	3,508	27,898
BRINGAS	1,138	784	68.89%	3,509	22,573
HUBER	37,170	784	2.11%	3,510	933
COTTON	33,374	784	2.35%	3,511	1,044
GIBBONS	29,824	784	2.63%	3,512	1,183
VILCHES	941	783	83.21%	3,513	26,042
ANCIRA	894	783	87.58%	3,514	27,081
CARCHI	813	783	96.31%	3,515	29,138
BERMUDES	995	782	78.59%	3,516	24,982
GOFF	32,298	782	2.42%	3,517	1,081
MASSA	6,111	782	12.80%	3,518	5,677
OLIVIERI	3,289	781	23.75%	3,519	9,839
CAMBRON	2,791	781	27.98%	3,520	11,317
ROSTRO	828	781	94.32%	3,521	28,746
FRITZ	33,224	781	2.35%	3,522	1,055
MCGOWAN	33,340	780	2.34%	3,523	1,046
WITT	31,575	780	2.47%	3,524	1,110
VELAQUEZ	818	780	95.35%	3,525	29,019
PULGARIN	814	780	95.82%	3,526	29,117
ZAGAL	816	779	95.47%	3,527	29,064
MURALLES	813	779	95.82%	3,528	29,138
BORJON	863	779	90.27%	3,529	27,818
CHURCH	36,072	779	2.16%	3,530	966
TERRELL	35,408	779	2.20%	3,531	983
LANGE	30,984	778	2.51%	3,532	1,132
BRITTON	29,040	778	2.68%	3,533	1,217
MANSILLA	890	778	87.42%	3,534	27,185
INGA	1,049	777	74.07%	3,535	24,031
ELVIRA	856	777	90.77%	3,536	28,001
TICAS	809	777	96.04%	3,537	29,261
KAISER	33,480	777	2.32%	3,538	1,039
KNOWLES	28,460	777	2.73%	3,539	1,239
LESLIE	25,078	777	3.10%	3,540	1,417
BAROS	1,445	777	53.77%	3,541	18,899
OLARTE	1,080	777	71.94%	3,542	23,515
MILLIGAN	22,416	776	3.46%	3,543	1,597
MORENA	1,680	776	46.19%	3,544	16,933
OSORNO	849	775	91.28%	3,545	28,176
URQUILLA	810	775	95.68%	3,546	29,231
COLINA	1,081	775	71.69%	3,547	23,500
MORO	2,554	774	30.31%	3,548	12,198
SANTILLANO	836	774	92.58%	3,549	28,525
HYDE	29,094	774	2.66%	3,550	1,213
BAZA	1,068	774	72.47%	3,551	23,714
SILLAS	854	773	90.52%	3,552	28,049
ONEIL	28,949	773	2.67%	3,553	1,220
MELLO	11,670	773	6.62%	3,554	3,076
LAMADRID	983	772	78.54%	3,555	25,202
BATALLA	943	771	81.76%	3,556	26,008
CORNIEL	850	771	90.71%	3,557	28,158
DELANEY	33,218	771	2.32%	3,558	1,057
DUBOIS	23,366	771	3.30%	3,559	1,539
SABINO	2,328	771	33.12%	3,560	13,148
ALSTON	30,693	770	2.51%	3,561	1,148
ROVIRA	1,067	770	72.16%	3,562	23,725
HAYS	34,191	769	2.25%	3,563	1,021
MCCANN	35,408	768	2.17%	3,564	983
DOWNING	28,880	768	2.66%	3,565	1,225
BARONA	959	768	80.08%	3,566	25,701
BURRUEL	911	768	84.30%	3,567	26,727
FAVILA	858	768	89.51%	3,568	27,950
GUIJOSA	790	768	97.22%	3,569	29,768
CORPORAN	832	767	92.19%	3,570	28,650
KIDD	33,186	767	2.31%	3,571	1,060
RITCHIE	29,040	767	2.64%	3,572	1,217
HICKEY	29,350	766	2.61%	3,573	1,206
ROBERT	12,181	766	6.29%	3,574	2,944
BARBERENA	832	765	91.95%	3,575	28,650
ARCIA	891	765	85.86%	3,576	27,164
BALLINAS	772	764	98.96%	3,577	30,303
RANKIN	28,821	764	2.65%	3,578	1,229
WILLS	28,219	762	2.70%	3,579	1,244
LASALLE	3,803	762	20.04%	3,580	8,646
LIZAOLA	781	762	97.57%	3,581	30,043
VILORIA	2,405	762	31.68%	3,582	12,821
MERCER	34,431	761	2.21%	3,583	1,016
SILVERA	2,082	761	36.55%	3,584	14,363
URIETA	789	761	96.45%	3,585	29,793
PEREZSANCHEZ	775	761	98.19%	3,586	30,222
LOPEZCRUZ	786	760	96.69%	3,587	29,878
BURRELL	24,504	760	3.10%	3,588	1,458
ISAZA	856	760	88.79%	3,589	28,001
ROCHIN	890	759	85.28%	3,590	27,185
BISONO	803	759	94.52%	3,591	29,422
COWAN	32,586	759	2.33%	3,592	1,074
VOGEL	30,470	759	2.49%	3,593	1,153
MADDEN	35,438	758	2.14%	3,594	982
IRWIN	34,297	758	2.21%	3,595	1,019
HOPPER	27,353	758	2.77%	3,596	1,281
CLEMENT	23,830	758	3.18%	3,597	1,505
ANDREW	13,764	758	5.51%	3,598	2,617
BARRA	2,639	758	28.72%	3,599	11,865
FEBRES	840	758	90.24%	3,600	28,408
ABUNDIZ	786	758	96.44%	3,601	29,878
GARCIAFLORES	774	758	97.93%	3,602	30,250
CANIZALEZ	798	757	94.86%	3,603	29,550
LAFUENTE	911	757	83.10%	3,604	26,727
NADAL	1,211	757	62.51%	3,605	21,553
RIBAS	1,082	757	69.96%	3,606	23,485
HURLEY	39,796	756	1.90%	3,607	870
HASTINGS	28,015	756	2.70%	3,608	1,253
TOMLINSON	25,274	756	2.99%	3,609	1,407
SOMARRIBA	801	756	94.38%	3,610	29,473
MAYNES	2,308	756	32.76%	3,611	13,233
FULTON	32,258	755	2.34%	3,612	1,083
FORTE	12,023	755	6.28%	3,613	2,982
SOCARRAS	821	755	91.96%	3,614	28,940
REVOLORIO	784	755	96.30%	3,615	29,947
ELVIR	825	754	91.39%	3,616	28,829
KRAUSE	34,722	753	2.17%	3,617	1,009
DALE	29,757	753	2.53%	3,618	1,188
WERNER	34,488	752	2.18%	3,619	1,013
MAYFIELD	29,805	751	2.52%	3,620	1,184
NAVIA	836	751	89.83%	3,621	28,525
URENDA	817	751	91.92%	3,622	29,041
SENCION	772	751	97.28%	3,623	30,303
FLORESGARCIA	768	751	97.79%	3,624	30,420
MARINE	3,676	751	20.43%	3,625	8,907
VIANA	1,640	751	45.79%	3,626	17,268
ESPERANZA	1,192	750	62.92%	3,627	21,811
GARRIGA	1,144	750	65.56%	3,628	22,481
ARZU	1,140	750	65.79%	3,629	22,543
SHEA	33,329	750	2.25%	3,630	1,048
FARRIS	29,877	750	2.51%	3,631	1,179
TRACY	29,867	750	2.51%	3,632	1,180
MCKNIGHT	34,055	749	2.20%	3,633	1,023
DAVIES	33,753	749	2.22%	3,634	1,030
BRIGHT	33,281	749	2.25%	3,635	1,050
CADIZ	1,993	749	37.58%	3,636	14,862
GALENO	912	749	82.13%	3,637	26,695
ALVERIO	843	749	88.85%	3,638	28,333
MONTEON	778	749	96.27%	3,639	30,139
HAROS	808	748	92.57%	3,640	29,279
CANDELA	2,346	748	31.88%	3,641	13,084
VENANCIO	1,042	748	71.79%	3,642	24,137
LARIN	968	748	77.27%	3,643	25,518
BALLESTER	919	747	81.28%	3,644	26,534
DODD	30,732	747	2.43%	3,645	1,144
GAYTON	2,557	747	29.21%	3,646	12,186
HORNE	37,689	746	1.98%	3,647	921
BONNER	33,446	746	2.23%	3,648	1,042
GRECO	17,150	746	4.35%	3,649	2,110
LOMBARDO	15,598	746	4.78%	3,650	2,336
WEBBER	26,405	745	2.82%	3,651	1,335
ROBAINA	817	745	91.19%	3,652	29,041
HENANDEZ	782	745	95.27%	3,653	30,013
HINTON	35,606	744	2.09%	3,654	979
LANCASTER	32,362	744	2.30%	3,655	1,080
LEGASPI	3,520	744	21.14%	3,656	9,251
CUBILLOS	814	743	91.28%	3,657	29,117
ARGOTE	791	743	93.93%	3,658	29,740
GAY	32,025	743	2.32%	3,659	1,094
PIERSON	27,983	742	2.65%	3,660	1,254
LARRANAGA	874	742	84.90%	3,661	27,556
RADA	2,520	742	29.44%	3,662	12,339
MARTINS	11,751	741	6.31%	3,663	3,050
SABEDRA	844	741	87.80%	3,664	28,311
MARTINEZHERNAN	755	741	98.15%	3,665	30,825
SECUNDINO	759	740	97.50%	3,666	30,701
VICTORIO	1,026	740	72.12%	3,667	24,404
BYERS	32,174	740	2.30%	3,668	1,087
GOLDBERG	29,603	740	2.50%	3,669	1,193
ODOM	35,020	739	2.11%	3,670	996
GIORDANO	16,569	739	4.46%	3,671	2,197
SARDINA	1,652	739	44.73%	3,672	17,151
SAIS	1,064	739	69.45%	3,673	23,768
LOSADA	901	739	82.02%	3,674	26,932
SEVILLANO	847	739	87.25%	3,675	28,241
SALAIZ	823	739	89.79%	3,676	28,883
AMESQUITA	799	739	92.49%	3,677	29,528
PEREZRODRIGUEZ	761	739	97.11%	3,678	30,630
TALLEY	30,014	738	2.46%	3,679	1,170
CANTRELL	35,266	737	2.09%	3,680	988
POLLOCK	23,310	737	3.16%	3,681	1,543
HEWITT	29,694	736	2.48%	3,682	1,191
CAPO	1,952	736	37.70%	3,683	15,117
TURRUBIATES	774	735	94.96%	3,684	30,250
GUANDIQUE	761	735	96.58%	3,685	30,630
HOLDEN	34,824	735	2.11%	3,686	1,008
COATES	23,725	735	3.10%	3,687	1,512
NEYRA	877	735	83.81%	3,688	27,481
LASSO	986	734	74.44%	3,689	25,152
CRISANTO	841	734	87.28%	3,690	28,380
DUMAS	17,442	734	4.21%	3,691	2,076
GARCIACRUZ	751	734	97.74%	3,692	30,946
GOMEZLOPEZ	744	733	98.52%	3,693	31,184
PAULIN	3,689	733	19.87%	3,694	8,875
DAILEY	32,719	733	2.24%	3,695	1,072
SORENSEN	28,069	733	2.61%	3,696	1,251
CHERRY	35,877	732	2.04%	3,697	970
MCLEOD	30,769	732	2.38%	3,698	1,141
FRAYRE	793	732	92.31%	3,699	29,693
ZUMBA	781	732	93.73%	3,700	30,043
GOROSTIETA	743	732	98.52%	3,701	31,211
MASIAS	879	732	83.28%	3,702	27,435
MONTEALEGRE	869	732	84.23%	3,703	27,678
ACEBEDO	926	731	78.94%	3,704	26,362
CIPRIAN	887	731	82.41%	3,705	27,260
COMPTON	35,830	731	2.04%	3,706	971
MOONEY	33,555	731	2.18%	3,707	1,033
CHILDERS	30,570	731	2.39%	3,708	1,150
VALDIVIEZO	773	731	94.57%	3,709	30,277
FISCAL	758	731	96.44%	3,710	30,735
LEMON	15,140	730	4.82%	3,711	2,393
CEA	1,275	730	57.25%	3,712	20,739
IRIARTE	977	728	74.51%	3,713	25,332
SAITO	4,367	728	16.67%	3,714	7,613
BURGUENO	782	728	93.09%	3,715	30,013
ARRAZOLA	778	727	93.44%	3,716	30,139
LIZCANO	777	727	93.56%	3,717	30,165
ERNANDEZ	849	727	85.63%	3,718	28,176
BAYLON	1,357	726	53.50%	3,719	19,814
AFANADOR	808	726	89.85%	3,720	29,279
FLANAGAN	30,887	726	2.35%	3,721	1,134
MACKEY	30,749	726	2.36%	3,722	1,143
RUBIN	23,165	725	3.13%	3,723	1,553
AGUILLAR	762	725	95.14%	3,724	30,600
LAVIN	6,679	725	10.85%	3,725	5,224
COPADO	759	724	95.39%	3,726	30,701
TATUM	24,558	724	2.95%	3,727	1,451
OHARA	21,710	723	3.33%	3,728	1,660
FUERTES	994	723	72.74%	3,729	25,003
CORRO	866	723	83.49%	3,730	27,756
NODARSE	788	723	91.75%	3,731	29,822
YEBRA	777	723	93.05%	3,732	30,165
PENUELAS	746	723	96.92%	3,733	31,107
LIBERATO	1,251	723	57.79%	3,734	21,019
VIERRA	3,949	723	18.31%	3,735	8,383
PLACIDO	1,306	722	55.28%	3,736	20,348
NEGRIN	1,216	722	59.38%	3,737	21,483
MONTALBO	1,021	722	70.71%	3,738	24,499
CANSINO	912	722	79.17%	3,739	26,695
CALCANO	779	722	92.68%	3,740	30,101
REMACHE	750	722	96.27%	3,741	30,980
REVUELTA	761	721	94.74%	3,742	30,630
MATURINO	757	721	95.24%	3,743	30,767
PEREZRAMIREZ	737	721	97.83%	3,744	31,412
FRIEDMAN	38,374	721	1.88%	3,745	901
MALONEY	30,671	721	2.35%	3,746	1,149
LORD	23,405	721	3.08%	3,747	1,535
FERRARI	8,141	721	8.86%	3,748	4,364
CARMEN	3,161	721	22.81%	3,749	10,193
PUGH	39,559	720	1.82%	3,750	879
BREWSTER	19,564	720	3.68%	3,751	1,830
CARAPIA	746	719	96.38%	3,752	31,107
RAMIREZHERNAND	740	718	97.03%	3,753	31,329
RAMIREZRAMIREZ	732	718	98.09%	3,754	31,587
SEARS	32,206	718	2.23%	3,755	1,085
CONTRERA	914	718	78.56%	3,756	26,654
DIAZLOPEZ	734	717	97.68%	3,757	31,516
SCHMITT	36,043	717	1.99%	3,758	967
HERRON	26,559	717	2.70%	3,759	1,328
FOURNIER	14,449	717	4.96%	3,760	2,505
LEANDRO	1,306	717	54.90%	3,761	20,348
KINNEY	31,558	716	2.27%	3,762	1,113
FOREMAN	28,605	715	2.50%	3,763	1,234
MADUENO	780	715	91.67%	3,764	30,076
GOMEZGARCIA	729	715	98.08%	3,765	31,689
MINERO	836	714	85.41%	3,766	28,525
SOBERANES	750	714	95.20%	3,767	30,980
CHIHUAHUA	745	714	95.84%	3,768	31,150
BLANKENSHIP	43,830	714	1.63%	3,769	787
ESPIN	847	713	84.18%	3,770	28,241
INDA	1,110	713	64.23%	3,771	23,019
HANEY	33,898	712	2.10%	3,772	1,027
ENGLAND	29,926	712	2.38%	3,773	1,174
MARTY	4,848	712	14.69%	3,774	6,921
RUA	1,359	711	52.32%	3,775	19,796
KAUFMAN	34,844	711	2.04%	3,776	1,007
SIMMS	26,287	710	2.70%	3,777	1,340
SALADO	805	710	88.20%	3,778	29,366
FROMETA	753	710	94.29%	3,779	30,889
ROSILES	739	709	95.94%	3,780	31,360
ELDER	29,796	709	2.38%	3,781	1,186
ANZALDO	849	709	83.51%	3,782	28,176
CHIQUITO	958	708	73.90%	3,783	25,725
MOYER	37,050	708	1.91%	3,784	935
BRITT	31,474	708	2.25%	3,785	1,115
HENDRICKSON	30,259	708	2.34%	3,786	1,162
URIEGAS	780	708	90.77%	3,787	30,076
